id,name,x,y,z,x1,y1,z1,x2,y2,z2
1004,mT10_H-30,-349.3491765,71.61942353,-89,496,2427,89,2205,2427,89
1005,mT10_H-31,-356.9285624,67.26530824,-89,466,2480,89,2235,2480,89
1006,mT10_H-32,-337.2544118,69.03920706,-89,478,2343,89,2223,2343,89
1007,mT10_H-33,-244.8504094,71.61942353,-89,496,1701,89,2205,1701,89
1008,mT10_H-34,-272.2652094,96.13148,-89,667,1892,89,2034,1892,89
1009,mT10_H-35,-212.5977035,71.13563294,-89,493,1477,89,2208,1477,89
1010,mT10_H-36,-202.7606282,81.77902588,-89,567,1409,89,2134,1409,89
1011,mT10_H-37,-186.1504847,94.35758118,-89,654,1294,89,2047,1294,89
1012,mT10_H-38,-182.7639506,91.29357412,-89,633,1270,89,2068,1270,89
1013,mT10_H-39,-167.9277059,126.9328141,-89,880,1167,89,1821,1167,89
1014,mT10_H-4,-263.7182424,72.10321412,-89,500,1832,89,2201,1832,89
1015,mT10_H-40,-173.4106659,132.4157741,-89,919,1205,89,1782,1205,89
1016,mT10_H-41,-170.6691859,151.6061341,-89,1052,1186,89,1649,1186,89
1017,mT10_H-42,-166.1538071,150.3160259,-89,1043,1155,89,1658,1155,89
1018,mT10_H-43,-165.5087529,175.1506094,-89,1215,1150,89,1486,1150,89
1019,mT10_H-44,-170.3466588,175.7956635,-89,1220,1184,89,1481,1184,89
1020,mT10_H-45,-175.0233012,195.7923412,-89,1359,1216,89,1342,1216,89
1021,mT10_H-46,-171.1529765,197.4049765,-89,1370,1190,89,1331,1190,89
1022,mT10_H-47,-174.8620376,218.3692353,-89,1515,1215,89,1186,1215,89
1023,mT10_H-48,-180.8287882,217.5629176,-89,1510,1257,89,1191,1257,89
1024,mT10_H-49,-188.7307012,227.72252,-89,1580,1312,89,1121,1312,89
1025,mT10_H-5,-272.4264729,84.68176941,-89,587,1893,89,2114,1893,89
1026,mT10_H-50,-191.9559718,236.7532776,-89,1643,1334,89,1058,1334,89
1027,mT10_H-51,-212.2751765,243.0425553,-89,1687,1475,89,1014,1475,89
1028,mT10_H-52,-210.3400141,250.7832047,-89,1741,1462,89,960,1462,89
1029,mT10_H-53,-250.3333694,262.3941788,-89,1821,1739,89,880,1739,89
1030,mT10_H-54,-260.4929718,254.6535294,-89,1767,1810,89,934,1810,89
1031,mT10_H-55,-272.5877365,268.3609294,-89,1863,1894,89,838,1894,89
1032,mT10_H-56,-288.0690353,269.1672471,-89,1868,2001,89,833,2001,89
1033,mT10_H-57,-293.0682047,255.7823741,-89,1775,2036,89,926,2036,89
1034,mT10_H-58,-310.1621388,257.5562729,-89,1788,2155,89,913,2155,89
1035,mT10_H-59,-307.4206588,263.2004965,-89,1827,2136,89,874,2136,89
1036,mT10_H-6,-276.7805882,95.32516235,-89,661,1923,89,2040,1923,89
1037,mT10_H-60,-292.9069412,263.8455506,-89,1831,2035,89,870,2035,89
1038,mT10_H-61,-274.5228988,252.7183671,-89,1754,1907,89,947,1907,89
1039,mT10_H-62,-185.1829035,244.8164541,-89,1699,1287,89,1002,1287,89
1040,mT10_H-63,-336.7706212,252.8796306,-89,1755,2340,89,946,2340,89
1041,mT10_H-64,-334.6741953,269.6510376,-89,1872,2325,89,829,2325,89
1042,mT10_H-65,-318.3865788,269.4897741,-89,1870,2212,89,831,2212,89
1043,mT10_H-66,-396.9219176,254.1697388,-89,1764,2757,89,937,2757,89
1044,mT10_H-67,-352.8969741,261.4265976,-89,1814,2452,89,887,2452,89
1045,mT10_H-68,-352.7357106,258.5238541,-89,1794,2451,89,907,2451,89
1046,mT10_H-69,-368.0557459,256.4274282,-89,1780,2557,89,921,2557,89
1047,mT10_H-7,-279.3608047,101.4531765,-89,704,1941,89,1997,1941,89
1048,mT10_H-70,-371.1197529,259.1689082,-89,1799,2578,89,902,2578,89
1049,mT10_H-71,-408.6941553,231.2703176,-89,1605,2839,89,1096,2839,89
1050,mT10_H-72,-406.1139388,239.1722306,-89,1660,2821,89,1041,2821,89
1051,mT10_H-73,-419.8213388,222.8846141,-89,1547,2916,89,1154,2916,89
1052,mT10_H-74,-414.3383788,220.7881882,-89,1532,2878,89,1169,2878,89
1053,mT10_H-75,-426.9169341,197.7275035,-89,1372,2966,89,1329,2966,89
1054,mT10_H-76,-422.5628188,194.5022329,-89,1350,2935,89,1351,2935,89
1055,mT10_H-77,-424.9817718,176.9245082,-89,1228,2952,89,1473,2952,89
1056,mT10_H-78,-430.1422047,175.6344,-89,1219,2988,89,1482,2988,89
1057,mT10_H-79,-426.9169341,152.8962424,-89,1061,2966,89,1640,2966,89
1058,mT10_H-8,-285.9726094,124.6751247,-89,865,1987,89,1836,1987,89
1059,mT10_H-80,-421.9177647,154.5088776,-89,1072,2931,89,1629,2931,89
1060,mT10_H-81,-419.6600753,137.7374706,-89,956,2915,89,1745,2915,89
1061,mT10_H-82,-422.8853459,132.8995647,-89,922,2938,89,1779,2938,89
1062,mT10_H-83,-413.5320612,97.09906118,-89,673,2873,89,2028,2873,89
1063,mT10_H-84,-410.4680541,101.2919129,-89,702,2851,89,1999,2851,89
1064,mT10_H-85,-390.7939035,84.52050588,-89,586,2715,89,2115,2715,89
1065,mT10_H-86,-382.5694635,70.00678824,-89,485,2658,89,2216,2658,89
1066,mT10_H-87,-311.2909835,43.55956941,-89,301,2163,89,2400,2163,89
1067,mT10_H-88,-278.3932235,45.33346824,-89,314,1934,89,2387,1934,89
1068,mT10_H-89,-162.9285365,203.3717271,-89,1411,1132,89,1290,1132,89
1069,mT10_H-9,-289.6816706,128.2229224,-89,889,2013,89,1812,2013,89
1070,mT10_H-90,-428.5295694,209.0159506,-89,1450,2977,89,1251,2977,89
1071,mT10_H-91,-302.2602259,139.6726329,-89,969,2100,89,1732,2100,89
1072,mT10_H-92,-311.2909835,141.6077953,-89,982,2163,89,1719,2163,89
1073,mT10_H-93,-318.5478424,132.8995647,-89,922,2213,89,1779,2213,89
1074,mT10_H-94,-408.5328918,106.9361365,-89,742,2838,89,1959,2838,89
1075,mT10_H-95,-394.0191741,98.22790588,-89,681,2737,89,2020,2737,89
1076,mT10_H-96,-378.2153482,91.29357412,-89,633,2627,89,2068,2627,89
1077,mT10_H-97,-329.5137624,102.0982306,-89,708,2289,89,1993,2289,89
1078,mT10_H-98,-289.19788,140.3176871,-89,973,2009,89,1728,2009,89
1079,mT10_H-99,-292.1006235,145.3168565,-89,1008,2029,89,1693,2029,89
1080,mT10_L-1,-283.2311294,125.1589153,-95,868,1968,95,1833,1968,95
1081,mT10_L-10,-248.3982071,73.55458588,-95,510,1726,95,2191,1726,95
1082,mT10_L-100,-244.8504094,91.29357412,-95,633,1701,95,2068,1701,95
1083,mT10_L-101,-178.0873082,221.4332424,-95,1537,1238,95,1164,1238,95
1084,mT10_L-102,-196.3100871,252.0733129,-95,1750,1364,95,951,1364,95
1085,mT10_L-103,-438.8504353,165.1522706,-95,1146,3049,95,1555,3049,95
1086,mT10_L-104,-315.6450988,130.6418753,-95,906,2193,95,1795,2193,95
1087,mT10_L-105,-282.5860753,268.6834565,-95,1865,1963,95,836,1963,95
1088,mT10_L-106,-289.8429341,263.5230235,-95,1829,2014,95,872,2014,95
1089,mT10_L-107,-175.0233012,120.1597459,-95,833,1216,95,1868,1216,95
1090,mT10_L-108,-317.2577341,114.1929953,-95,792,2204,95,1909,2204,95
1091,mT10_L-11,-229.0465835,67.91036235,-95,471,1592,95,2230,1592,95
1092,mT10_L-110,-180.6675247,107.0974,-95,743,1256,95,1958,1256,95
1093,mT10_L-111,-397.4057082,90.97104706,-95,631,2761,95,2070,2761,95
1094,mT10_L-112,-375.6351318,75.81227529,-95,525,2610,95,2176,2610,95
1095,mT10_L-12,-230.3366918,64.36256471,-95,446,1601,95,2255,1601,95
1096,mT10_L-13,-347.8978047,70.49057882,-95,489,2417,95,2212,2417,95
1097,mT10_L-14,-345.9626424,67.10404471,-95,465,2404,95,2236,2404,95
1098,mT10_L-15,-366.4431106,60.81476706,-95,421,2546,95,2280,2546,95
1099,mT10_L-16,-369.5071176,64.84635529,-95,449,2567,95,2252,2567,95
1100,mT10_L-17,-317.2577341,78.71501882,-95,546,2204,95,2155,2204,95
1101,mT10_L-18,-269.3624659,79.36007294,-95,550,1872,95,2151,1872,95
1102,mT10_L-19,-264.6858235,67.58783529,-95,468,1839,95,2233,1839,95
1103,mT10_L-2,-288.5528259,128.2229224,-95,889,2005,95,1812,2005,95
1104,mT10_L-20,-257.1064376,36.46397412,-95,252,1786,95,2449,1786,95
1105,mT10_L-21,-319.8379506,37.10902824,-95,257,2222,95,2444,2222,95
1106,mT10_L-22,-310.3234024,43.39830588,-95,300,2156,95,2401,2156,95
1107,mT10_L-23,-278.3932235,44.36588706,-95,307,1934,95,2394,1934,95
1108,mT10_L-24,-272.2652094,68.71668,-95,476,1892,95,2225,1892,95
1109,mT10_L-25,-321.6118494,80.97270824,-95,561,2234,95,2140,2234,95
1110,mT10_L-26,-399.9859247,82.10155294,-95,569,2779,95,2132,2779,95
1111,mT10_L-27,-398.3732894,85.00429647,-95,589,2767,95,2112,2767,95
1112,mT10_L-28,-416.7573318,112.4190965,-95,780,2895,95,1921,2895,95
1113,mT10_L-29,-421.4339741,110.4839341,-95,766,2928,95,1935,2928,95
1114,mT10_L-3,-301.1313812,127.4166047,-95,884,2092,95,1817,2092,95
1115,mT10_L-30,-424.6592447,144.1880118,-95,1000,2950,95,1701,2950,95
1116,mT10_L-31,-428.3683059,142.4141129,-95,988,2976,95,1713,2976,95
1117,mT10_L-32,-429.8196776,162.8945812,-95,1130,2986,95,1571,2986,95
1118,mT10_L-33,-424.4979812,160.4756282,-95,1113,2949,95,1588,2949,95
1119,mT10_L-34,-427.2394612,185.6327388,-95,1288,2968,95,1413,2968,95
1120,mT10_L-35,-431.2710494,185.7940024,-95,1289,2996,95,1412,2996,95
1121,mT10_L-36,-424.9817718,204.8230988,-95,1421,2952,95,1280,2952,95
1122,mT10_L-37,-422.5628188,201.4365647,-95,1398,2935,95,1303,2935,95
1123,mT10_L-38,-413.2095341,228.0450471,-95,1583,2871,95,1118,2871,95
1124,mT10_L-39,-409.1779459,226.5936753,-95,1573,2843,95,1128,2843,95
1125,mT10_L-4,-307.2593953,124.8363882,-95,866,2135,95,1835,2135,95
1126,mT10_L-40,-401.59856,235.1406424,-95,1632,2790,95,1069,2790,95
1127,mT10_L-41,-400.9535059,245.4615082,-95,1704,2785,95,997,2785,95
1128,mT10_L-42,-394.8254918,250.4606776,-95,1738,2743,95,963,2743,95
1129,mT10_L-43,-380.3117741,263.5230235,-95,1829,2642,95,872,2642,95
1130,mT10_L-44,-357.73488,262.2329153,-95,1820,2485,95,881,2485,95
1131,mT10_L-45,-355.4771906,255.6211106,-95,1774,2470,95,927,2470,95
1132,mT10_L-46,-349.9942306,253.5246847,-95,1760,2432,95,941,2432,95
1133,mT10_L-47,-334.8354588,254.1697388,-95,1764,2326,95,937,2326,95
1134,mT10_L-48,-337.5769388,265.2969224,-95,1841,2345,95,860,2345,95
1135,mT10_L-49,-324.83712,270.2960918,-95,1876,2257,95,825,2257,95
1136,mT10_L-5,-309.8396118,90.16472941,-95,625,2153,95,2076,2153,95
1137,mT10_L-50,-316.1288894,261.1040706,-95,1812,2196,95,889,2196,95
1138,mT10_L-51,-283.71492,254.9760565,-95,1770,1971,95,931,1971,95
1139,mT10_L-52,-275.1679529,257.5562729,-95,1788,1912,95,913,1912,95
1140,mT10_L-53,-271.7814188,266.2645035,-95,1848,1888,95,853,1888,95
1141,mT10_L-54,-259.2028635,264.9743953,-95,1839,1801,95,862,1801,95
1142,mT10_L-55,-266.1371953,254.3310024,-95,1765,1849,95,936,1849,95
1143,mT10_L-56,-192.1172353,85.48808706,-95,593,1335,95,2108,1335,95
1144,mT10_L-57,-192.4397624,80.97270824,-95,561,1337,95,2140,1337,95
1145,mT10_L-58,-174.05572,104.35592,-95,724,1210,95,1977,1210,95
1146,mT10_L-59,-180.1837341,103.2270753,-95,716,1252,95,1985,1252,95
1147,mT10_L-6,-279.0382776,91.61610118,-95,635,1939,95,2066,1939,95
1148,mT10_L-60,-165.1862259,138.0599976,-95,958,1148,95,1743,1148,95
1149,mT10_L-61,-170.3466588,141.4465318,-95,981,1184,95,1720,1184,95
1150,mT10_L-62,-169.2178141,159.0242565,-95,1103,1176,95,1598,1176,95
1151,mT10_L-63,-163.5735906,157.4116212,-95,1092,1137,95,1609,1137,95
1152,mT10_L-64,-165.5087529,186.2777929,-95,1293,1150,95,1408,1150,95
1153,mT10_L-65,-169.8628682,186.2777929,-95,1293,1181,95,1408,1181,95
1154,mT10_L-66,-175.5070918,199.6626659,-95,1386,1220,95,1315,1220,95
1155,mT10_L-67,-172.9268753,205.9519435,-95,1429,1202,95,1272,1202,95
1156,mT10_L-68,-181.6351059,227.2387294,-95,1577,1262,95,1124,1262,95
1157,mT10_L-69,-187.2793294,227.2387294,-95,1577,1302,95,1124,1302,95
1158,mT10_L-7,-294.3583129,54.20296235,-95,375,2045,95,2326,2045,95
1159,mT10_L-70,-198.72904,239.9785482,-95,1666,1381,95,1035,1381,95
1160,mT10_L-71,-196.6326141,243.5263459,-95,1690,1367,95,1011,1367,95
1161,mT10_L-72,-234.0457529,252.8796306,-95,1755,1626,95,946,1626,95
1162,mT10_L-73,-234.0457529,256.1049012,-95,1778,1626,95,923,1626,95
1163,mT10_L-74,-247.1080988,255.2985835,-95,1772,1717,95,929,1717,95
1164,mT10_L-75,-245.1729365,259.3301718,-95,1800,1704,95,901,1704,95
1165,mT10_L-76,-295.9709482,260.9428071,-95,1811,2056,95,890,2056,95
1166,mT10_L-77,-306.7756047,262.0716518,-95,1819,2131,95,882,2131,95
1167,mT10_L-78,-333.3840871,38.72166353,-95,268,2316,95,2433,2316,95
1168,mT10_L-79,-371.7648071,56.62191529,-95,392,2583,95,2309,2583,95
1169,mT10_L-8,-305.3242329,265.2969224,-95,1841,2121,95,860,2121,95
1170,mT10_L-80,-377.5702941,59.68592235,-95,413,2623,95,2288,2623,95
1171,mT10_L-81,-395.3092824,70.00678824,-95,485,2746,95,2216,2746,95
1172,mT10_L-82,-407.2427835,79.03754588,-95,548,2829,95,2153,2829,95
1173,mT10_L-83,-443.0432871,163.5396353,-95,1135,3078,95,1566,3078,95
1174,mT10_L-84,-261.4605529,38.72166353,-95,268,1817,95,2433,1817,95
1175,mT10_L-85,-215.0166565,58.87960471,-95,408,1494,95,2293,1494,95
1176,mT10_L-86,-196.9551412,72.58700471,-95,503,1369,95,2198,1369,95
1177,mT10_L-87,-178.4098353,85.48808706,-95,593,1240,95,2108,1240,95
1178,mT10_L-88,-148.0922918,166.7649059,-95,1157,1029,95,1544,1029,95
1179,mT10_L-9,-250.0108424,70.97436941,-95,492,1737,95,2209,1737,95
1180,mT10_L-92,-196.3100871,95.00263529,-95,659,1364,95,2042,1364,95
1181,mT10_L-93,-379.0216659,84.03671529,-95,583,2633,95,2118,2633,95
1182,mT10_L-94,-392.7290659,87.74577647,-95,608,2728,95,2093,2728,95
1183,mT10_L-95,-321.4505859,109.0325624,-95,756,2233,95,1945,2233,95
1184,mT10_L-96,-306.4530776,142.2528494,-95,987,2129,95,1714,2129,95
1185,mT10_L-97,-307.7431859,163.0558447,-95,1131,2138,95,1570,2138,95
1186,mT10_L-98,-299.8412729,150.1547624,-95,1042,2083,95,1659,2083,95
1187,mT10_L-99,-282.1022847,132.5770376,-95,920,1960,95,1781,1960,95
1188,mT11-T12-1,-306.4593464,276.9037251,-132,1922,2129,132,779,2129,132
1189,mT11-T12-10,-378.1432971,261.8267947,-132,1817,2627,132,884,2627,132
1190,mT11-T12-100,-359.3656656,67.88264527,-132,470,2497,132,2231,2497,132
1191,mT11-T12-101,-343.0551683,77.06586648,-132,534,2383,132,2167,2383,132
1192,mT11-T12-102,-273.8383517,260.4561647,-132,1808,1903,132,893,1903,132
1193,mT11-T12-103,-270.8229656,255.5218966,-132,1773,1882,132,928,1882,132
1194,mT11-T12-104,-217.7795834,75.55817345,-132,524,1513,132,2177,1513,132
1195,mT11-T12-105,-186.5292187,91.0462928,-132,631,1296,132,2070,1296,132
1196,mT11-T12-106,-242.862113,255.6589596,-132,1774,1688,132,927,1688,132
1197,mT11-T12-107,-362.7922407,75.28404744,-132,522,2520,132,2179,2520,132
1198,mT11-T12-108,-330.582435,87.89384373,-132,609,2297,132,2092,2297,132
1199,mT11-T12-109,-218.8760874,251.4100065,-132,1745,1521,132,956,1521,132
1200,mT11-T12-11,-351.1418854,267.7205039,-132,1858,2439,132,843,2439,132
1201,mT11-T12-110,-160.4872481,181.3708119,-132,1259,1115,132,1442,1115,132
1202,mT11-T12-111,-415.2873709,96.52881293,-132,669,2885,132,2032,2885,132
1203,mT11-T12-12,-331.541876,269.7764489,-132,1872,2303,132,829,2303,132
1204,mT11-T12-13,-292.6159831,140.9372259,-132,978,2033,132,1723,2033,132
1205,mT11-T12-14,-306.5964094,152.9987702,-132,1061,2130,132,1640,2130,132
1206,mT11-T12-15,-334.9684511,88.16796974,-132,611,2327,132,2090,2327,132
1207,mT11-T12-16,-327.4299859,90.08685178,-132,625,2275,132,2076,2275,132
1208,mT11-T12-17,-318.3838277,108.3162312,-132,751,2212,132,1950,2212,132
1209,mT11-T12-18,-314.5460636,123.9414136,-132,860,2185,132,1841,2185,132
1210,mT11-T12-19,-314.4090006,138.0589029,-132,958,2184,132,1743,2184,132
1211,mT11-T12-2,-296.7278732,47.4602578,-132,329,2062,132,2372,2062,132
1212,mT11-T12-20,-298.9208812,142.170793,-132,986,2077,132,1715,2077,132
1213,mT11-T12-21,-276.9908007,125.9973586,-132,874,1925,132,1827,1925,132
1214,mT11-T12-22,-271.9194696,107.9050422,-132,748,1889,132,1953,1889,132
1215,mT11-T12-23,-245.329247,77.47705549,-132,537,1705,132,2164,1705,132
1216,mT11-T12-24,-221.6173475,75.42111044,-132,523,1540,132,2178,1540,132
1217,mT11-T12-25,-154.7306019,183.8379459,-132,1276,1076,132,1425,1076,132
1218,mT11-T12-26,-165.8327052,197.6813093,-132,1372,1153,132,1329,1153,132
1219,mT11-T12-27,-178.1683755,226.0533509,-132,1569,1238,132,1132,1238,132
1220,mT11-T12-28,-191.7376128,241.5414703,-132,1676,1333,132,1025,1333,132
1221,mT11-T12-29,-441.1922785,195.0771122,-132,1354,3065,132,1347,3065,132
1222,mT11-T12-3,-217.2313314,265.6645588,-132,1844,1510,132,857,1510,132
1223,mT11-T12-30,-434.4761914,197.2701202,-132,1369,3018,132,1332,3018,132
1224,mT11-T12-31,-423.9223401,220.0225788,-132,1527,2945,132,1174,2945,132
1225,mT11-T12-32,-413.2314259,235.6477611,-132,1635,2871,132,1066,2871,132
1226,mT11-T12-33,-400.3475036,251.5470695,-132,1746,2781,132,955,2781,132
1227,mT11-T12-34,-151.4410899,169.3092676,-132,1175,1053,132,1526,1053,132
1228,mT11-T12-35,-276.0313597,42.38892669,-132,293,1918,132,2408,1918,132
1229,mT11-T12-36,-219.8355284,57.32879403,-132,397,1528,132,2304,1528,132
1230,mT11-T12-37,-203.113842,70.89803134,-132,491,1412,132,2210,1412,132
1231,mT11-T12-38,-188.8592897,80.49244156,-132,558,1313,132,2143,1313,132
1232,mT11-T12-39,-175.5641784,89.26447376,-132,619,1220,132,2082,1220,132
1233,mT11-T12-4,-209.9669922,255.3848336,-132,1773,1459,132,928,1459,132
1234,mT11-T12-40,-157.334799,128.4644927,-132,891,1094,132,1810,1094,132
1235,mT11-T12-41,-155.0047279,163.8267475,-132,1137,1077,132,1564,1077,132
1236,mT11-T12-42,-328.2523639,39.51060362,-132,273,2281,132,2428,2281,132
1237,mT11-T12-43,-444.8929796,165.0603145,-132,1145,3091,132,1556,3091,132
1238,mT11-T12-44,-441.7405305,156.4253453,-132,1085,3069,132,1616,3069,132
1239,mT11-T12-45,-439.5475225,147.2421241,-132,1022,3053,132,1679,3053,132
1240,mT11-T12-46,-433.2426243,123.2560985,-132,855,3010,132,1846,3010,132
1241,mT11-T12-47,-425.1559071,100.640703,-132,698,2953,132,2003,2953,132
1242,mT11-T12-48,-388.6971483,65.27844821,-132,452,2700,132,2249,2700,132
1243,mT11-T12-49,-365.2593748,50.88683288,-132,352,2538,132,2349,2538,132
1244,mT11-T12-5,-226.1404266,259.4967237,-132,1801,1571,132,900,1571,132
1245,mT11-T12-50,-300.4285743,133.6728868,-132,927,2087,132,1774,2087,132
1246,mT11-T12-51,-307.0075984,131.2057527,-132,910,2133,132,1791,2133,132
1247,mT11-T12-52,-306.8705354,95.84349791,-132,665,2132,132,2036,2132,132
1248,mT11-T12-53,-282.4733209,96.80293894,-132,671,1963,132,2030,1963,132
1249,mT11-T12-54,-276.7166747,84.19314265,-132,584,1923,132,2117,1923,132
1250,mT11-T12-55,-315.2313786,87.34559172,-132,606,2190,132,2095,2190,132
1251,mT11-T12-56,-296.3166842,67.74558227,-132,469,2059,132,2232,2059,132
1252,mT11-T12-57,-307.1446614,49.79032886,-132,345,2134,132,2356,2134,132
1253,mT11-T12-58,-315.9166936,81.04069357,-132,562,2195,132,2139,2195,132
1254,mT11-T12-59,-278.4984938,79.67006354,-132,552,1935,132,2149,1935,132
1255,mT11-T12-6,-266.2998865,265.9386848,-132,1846,1850,132,855,1850,132
1256,mT11-T12-60,-283.9810139,48.28263582,-132,334,1973,132,2367,1973,132
1257,mT11-T12-61,-250.9488301,78.16237051,-132,542,1744,132,2159,1744,132
1258,mT11-T12-62,-249.0299481,71.44628335,-132,495,1730,132,2206,1730,132
1259,mT11-T12-63,-236.4201518,71.17215735,-132,493,1643,132,2208,1643,132
1260,mT11-T12-64,-208.0481102,73.09103939,-132,507,1446,132,2194,1446,132
1261,mT11-T12-65,-199.276078,81.45188258,-132,565,1385,132,2136,1385,132
1262,mT11-T12-66,-181.8690766,93.23930085,-132,646,1264,132,2055,1264,132
1263,mT11-T12-67,-162.9543821,131.8910677,-132,915,1133,132,1786,1133,132
1264,mT11-T12-68,-167.0662722,129.6980597,-132,900,1161,132,1801,1161,132
1265,mT11-T12-69,-164.5991382,149.9833842,-132,1041,1144,132,1660,1144,132
1266,mT11-T12-7,-284.6663289,269.2281969,-132,1869,1978,132,832,1978,132
1267,mT11-T12-70,-161.9949411,155.3288413,-132,1078,1126,132,1623,1126,132
1268,mT11-T12-71,-164.8732642,182.4673159,-132,1266,1146,132,1435,1146,132
1269,mT11-T12-72,-167.3403982,193.9806082,-132,1346,1163,132,1355,1163,132
1270,mT11-T12-73,-159.116618,188.223962,-132,1306,1106,132,1395,1106,132
1271,mT11-T12-74,-182.0061396,224.8197839,-132,1560,1265,132,1141,1265,132
1272,mT11-T12-75,-189.9557937,233.1806271,-132,1618,1320,132,1083,1320,132
1273,mT11-T12-76,-228.3334346,254.0142035,-132,1763,1587,132,938,1587,132
1274,mT11-T12-77,-265.7516345,262.1009207,-132,1819,1846,132,882,1846,132
1275,mT11-T12-78,-291.6565421,269.5023229,-132,1871,2026,132,830,2026,132
1276,mT11-T12-79,-303.8551494,272.654772,-132,1892,2111,132,809,2111,132
1277,mT11-T12-8,-384.5852582,268.6799449,-132,1865,2672,132,836,2672,132
1278,mT11-T12-80,-302.6215823,270.1876379,-132,1875,2103,132,826,2103,132
1279,mT11-T12-81,-309.7488585,273.203024,-132,1896,2152,132,805,2152,132
1280,mT11-T12-82,-315.7796306,269.9135119,-132,1873,2194,132,828,2194,132
1281,mT11-T12-83,-385.1335102,253.8771405,-132,1762,2676,132,939,2676,132
1282,mT11-T12-84,-377.4579821,249.6281874,-132,1733,2622,132,968,2622,132
1283,mT11-T12-85,-351.2789485,262.9232987,-132,1825,2440,132,876,2440,132
1284,mT11-T12-86,-410.9013548,230.850556,-132,1602,2854,132,1099,2854,132
1285,mT11-T12-87,-418.43982,220.0225788,-132,1527,2907,132,1174,2907,132
1286,mT11-T12-88,-429.5419232,195.3512382,-132,1356,2984,132,1345,2984,132
1287,mT11-T12-89,-432.0090573,183.2896939,-132,1272,3001,132,1429,3001,132
1288,mT11-T12-9,-396.0985505,255.2477706,-132,1772,2752,132,929,2752,132
1289,mT11-T12-90,-436.5321364,184.2491349,-132,1279,3032,132,1422,3032,132
1290,mT11-T12-91,-437.2174514,154.3694003,-132,1071,3037,132,1630,3037,132
1291,mT11-T12-92,-431.3237423,152.3134552,-132,1057,2996,132,1644,2996,132
1292,mT11-T12-93,-429.9531123,134.3582018,-132,932,2987,132,1769,2987,132
1293,mT11-T12-94,-433.9279393,134.0840758,-132,930,3014,132,1771,3014,132
1294,mT11-T12-95,-415.4244339,90.08685178,-132,625,2886,132,2076,2886,132
1295,mT11-T12-96,-400.7586926,77.6141185,-132,538,2784,132,2163,2784,132
1296,mT11-T12-97,-394.5908574,75.42111044,-132,523,2741,132,2178,2741,132
1297,mT11-T12-98,-411.7237328,93.51342686,-132,648,2860,132,2053,2860,132
1298,mT11-T12-99,-358.4062246,71.99453537,-132,499,2490,132,2202,2490,132
1299,mT11_H-1,-304.0341073,268.8445281,-117,1866,2112,117,835,2112,117
1300,mT11_H-10,-290.1654685,56.46083912,-117,391,2016,117,2310,2016,117
1301,mT11_H-11,-300.6475792,56.46083912,-117,391,2089,117,2310,2089,117
1302,mT11_H-12,-328.8686464,75.00611188,-117,520,2285,117,2181,2285,117
1303,mT11_H-13,-321.4505373,83.06927395,-117,576,2233,117,2125,2233,117
1304,mT11_H-14,-315.8063239,96.93791271,-117,672,2194,117,2029,2194,117
1305,mT11_H-15,-312.0972693,121.1273989,-117,840,2168,117,1861,2168,117
1306,mT11_H-16,-334.8353864,37.27051339,-117,258,2326,117,2443,2326,117
1307,mT11_H-17,-374.3448805,59.04105098,-117,409,2601,117,2292,2601,117
1308,mT11_H-19,-433.0447004,116.9345546,-117,811,3008,117,1890,3008,117
1309,mT11_H-2,-295.6484187,57.58968181,-117,399,2054,117,2302,2054,117
1310,mT11_H-20,-445.46197,167.4099492,-117,1162,3094,117,1539,3094,117
1311,mT11_H-21,-269.5237736,38.56061932,-117,267,1873,117,2434,1873,117
1312,mT11_H-22,-217.4357466,59.68610395,-117,413,1511,117,2288,1511,117
1313,mT11_H-23,-199.3742636,72.26463678,-117,501,1386,117,2200,1386,117
1314,mT11_H-24,-165.1864564,105.807391,-117,734,1148,117,1967,1148,117
1315,mT11_H-25,-150.1889749,169.1838449,-117,1174,1044,117,1527,1044,117
1316,mT11_H-27,-201.631949,247.5577802,-117,1718,1401,117,983,1401,117
1317,mT11_H-28,-280.489674,263.6841043,-117,1830,1949,117,871,1949,117
1318,mT11_H-29,-300.8088424,264.1678941,-117,1833,2090,117,868,2090,117
1319,mT11_H-3,-295.164629,42.59220036,-117,295,2051,117,2406,2051,117
1320,mT11_H-30,-307.7431618,265.6192632,-117,1844,2138,117,857,2138,117
1321,mT11_H-31,-333.7065437,265.9417897,-117,1846,2318,117,855,2318,117
1322,mT11_H-32,-228.5629103,266.4255794,-117,1849,1588,117,852,1588,117
1323,mT11_H-33,-383.5368853,265.9417897,-117,1846,2664,117,855,2664,117
1324,mT11_H-34,-395.7928916,252.5569407,-117,1753,2750,117,948,2750,117
1325,mT11_H-35,-397.7280505,243.5261992,-117,1690,2763,117,1011,2763,117
1326,mT11_H-36,-209.0500581,254.9758893,-117,1770,1453,117,931,1453,117
1327,mT11_H-37,-178.4100422,226.9160853,-117,1575,1240,117,1126,1240,117
1328,mT11_H-38,-182.1190967,225.7872426,-117,1567,1266,117,1134,1266,117
1329,mT11_H-39,-181.1515173,219.336713,-117,1522,1259,117,1179,1259,117
1330,mT11_H-4,-305.1629499,127.5779286,-117,885,2120,117,1816,2120,117
1331,mT11_H-40,-175.6685671,210.9510244,-117,1464,1221,117,1237,1221,117
